2025;12;04;보되글림;트벤테;승;패승;승;승패;패;승;승;승;패;패;무;승;승;승;패;승;37.32 %;33.02 %;29.66 %
2025;12;05;갈라타사;알크마르;무;패승;승;승패;패;승;승;승;무;X;승;패;승;승;승;패;51.07 %;22.42 %;26.51 %
2025;12;06;FCSB;PAOK;승;승패;승;승패;승;패;승;승;승;승;패;무;패;패;승;패;46.04 %;30.19 %;23.77 %
2025;12;07;AS로마;포르투;승;승패;승;승무;승;승;승;승;승;승;무;무;패;승;무;무;55.16 %;28.24 %;16.60 %
2025;12;08;야기엘로;TSC바츠;승;승패;승;승무;승;승;승;승;승;X;승;패;승;승;패;승;82.96 %;10.97 %;6.07 %
2025;12;09;아포엘;NK첼레;패;승패;승;승패;승;승;승;승;승;X;승;무;승;승;승;승;63.18 %;23.94 %;12.88 %
2025;12;10;파나티나;비킹귀르;승;패무;패;패승;무;승;승;승;패;패;무;무;패;승;무;승;65.16 %;22.48 %;12.36 %
2025;12;11;플젠;페렌츠바;승;무패;승;승패;무;승;승;승;패;패;승;승;승;승;패;무;53.51 %;30.21 %;16.29 %
2025;12;12;아약스;위니옹SG;패;승무;승;승패;승;승;승;승;승;X;패;패;승;승;무;무;71.82 %;16.43 %;11.75 %
2025;12;13;소시에다;미트윌란;승;승패;승;승패;승;승;승;승;승;승;승;무;패;승;무;승;73.80 %;18.71 %;7.49 %
2025;12;14;안더레흐;페네르SK;무;승패;패;패무;승;승;승;승;패;무;승;승;패;패;패;패;27.13 %;30.78 %;42.09 %
2025;11;01;A빌라;입스위치;무;승무;승;승패;승;승;승;승;승;무;패;승;승;승;승;승;83.52 %;12.07 %;4.41 %
2025;11;02;풀럼;노팅엄포;승;승패;승;승패;무;승;승;무;패;승;승;승;패;승;패;승;32.11 %;31.50 %;36.39 %
2025;11;03;맨체스C;뉴캐슬U;승;승무;승;승무;패;승;승;승;패;승;승;승;승;승;무;승;56.83 %;21.94 %;21.23 %
2025;11;04;사우샘프;본머스;패;승패;패;패승;승;무;패;패;패;승;승;승;패;패;무;무;7.71 %;11.62 %;80.68 %
2025;11;05;웨스트햄;브렌트퍼;패;패승;패;승패;패;승;패;패;패;패;승;패;패;승;승;승;38.38 %;33.49 %;28.13 %
2025;11;06;오사수나;레알마드;무;승패;패;패승;승;패;패;패;패;패;무;무;패;패;무;패;6.44 %;15.42 %;78.14 %
2025;11;07;크리스털;에버턴;패;승패;무;패승;승;승;승;승;승;무;무;무;승;승;무;승;45.89 %;35.42 %;18.69 %
2025;11;08;AT마드;RC셀타;무;패무;승;승무;패;승;승;승;승;승;승;패;승;승;패;승;91.25 %;6.19 %;2.56 %
2025;11;09;비야레알;발렌시아;무;승패;승;승무;승;무;승;승;승;승;승;무;승;승;승;무;74.82 %;18.12 %;7.06 %
2025;11;10;에스파뇰;빌바오;무;승패;무;승패;무;승;패;패;패;무;무;무;패;패;무;패;12.49 %;28.34 %;59.17 %
2025;11;11;바야돌리;세비야;패;승패;패;무패;패;패;패;패;패;무;무;승;패;패;승;패;12.68 %;33.20 %;54.12 %
2025;11;12;토트넘;맨체스U;승;승무;패;승패;승;승;승;무;패;패;무;패;승;승;무;무;43.50 %;26.02 %;30.48 %
2025;11;13;마요르카;라스팔마;승;승무;승;승패;승;승;승;무;승;승;승;무;패;승;무;승;65.63 %;24.00 %;10.36 %
2025;11;14;베티스;소시에다;승;무패;승;승패;무;승;승;승;승;승;승;승;승;승;패;패;29.85 %;41.06 %;29.09 %
2025;10;01;TSC바츠;야기엘로;패;승무;패;패승;승;승;패;패;패;X;승;승;패;패;패;무;20.90 %;32.26 %;46.85 %
2025;10;02;NK첼레;아포엘;무;승패;패;승패;무;승;승;패;패;X;무;무;패;패;무;패;21.99 %;28.47 %;49.54 %
2025;10;03;몰데FK;샴록R;패;승무;승;승무;패;패;승;패;패;승;승;승;승;승;패;승;77.01 %;12.51 %;10.48 %
2025;10;04;페렌츠바;플젠;승;무승;승;패승;무;패;패;패;승;X;승;승;패;패;승;승;35.14 %;38.72 %;26.15 %
2025;10;05;미트윌란;소시에다;패;승무;패;승패;승;패;패;패;패;X;승;패;승;패;패;패;13.81 %;23.80 %;62.39 %
2025;10;06;페네르SK;안더레흐;승;승패;승;승무;승;승;승;패;패;승;무;패;승;승;무;승;71.11 %;16.36 %;12.53 %
2025;10;07;KAA헨트;베티스;패;승패;패;패승;승;패;패;패;패;X;승;무;승;패;무;패;20.88 %;28.60 %;50.52 %
2025;10;08;보라츠바;NK올림피;승;승패;패;승무;승;패;무;패;패;X;무;패;승;패;승;패;14.59 %;37.79 %;47.62 %
2025;10;09;오모니아;파포스FC;무;승패;무;패승;승;승;승;패;패;X;무;무;무;승;승;무;34.58 %;39.75 %;25.66 %
2025;10;10;코펜하겐;하이덴하;패;승패;패;승무;무;패;승;패;패;X;패;무;승;승;무;무;71.05 %;16.05 %;12.90 %
2025;10;11;트벤테;보되글림;승;승패;패;승무;패;승;승;패;패;X;무;승;패;승;무;승;49.69 %;27.23 %;23.08 %
2025;10;12;알크마르;갈라타사;승;승무;패;승무;승;패;승;패;패;X;승;패;패;승;무;무;45.35 %;32.55 %;22.10 %
2025;10;13;PAOK;FCSB;패;승패;패;승패;승;승;승;패;패;패;승;무;승;승;무;승;56.92 %;23.13 %;19.95 %
2025;10;14;포르투;AS로마;무;승무;승;승패;승;승;승;패;무;승;무;승;승;승;무;승;36.05 %;37.88 %;26.07 %
2025;09;01;도르트문;슈투트가;패;무승;승;승무;무;승;승;패;패;승;승;승;무;승;패;패;46.55 %;25.59 %;27.86 %
2025;09;02;호펜하임;U베를린;패;승패;무;승패;무;승;승;무;무;패;승;무;승;승;무;승;40.98 %;35.32 %;23.70 %
2025;09;03;프라이부;하이덴하;승;승무;승;승무;패;패;승;승;승;무;무;승;승;승;패;승;81.08 %;12.55 %;6.37 %
2025;09;04;볼프스부;레버쿠젠;무;패승;패;패승;패;패;패;패;패;패;승;무;패;패;무;패;12.73 %;25.08 %;62.19 %
2025;09;05;마인츠05;아우크스;무;패승;승;승패;패;승;승;승;승;승;승;패;승;승;무;승;70.21 %;17.67 %;12.12 %
2025;09;06;빌바오;지로나;승;승패;승;승패;승;승;승;승;승;승;무;패;무;승;승;승;65.17 %;23.43 %;11.40 %
2025;09;07;라스팔마;비야레알;패;승패;패;승패;승;패;패;패;패;승;승;무;패;패;무;패;12.14 %;17.98 %;69.88 %
2025;09;08;묀헨글라;프랑크푸;무;패승;승;승패;패;패;승;패;승;승;승;패;패;승;무;패;28.25 %;35.96 %;35.79 %
2025;09;09;레알마드;AT마드;무;승무;무;승무;승;승;승;승;무;무;무;무;승;승;승;승;46.89 %;31.85 %;21.26 %
2025;09;10;알라베스;헤타페;패;패승;무;승무;무;승;무;패;패;무;승;무;승;승;무;승;30.82 %;43.37 %;25.81 %
2025;09;11;홀슈타인;VfL보훔;무;승패;승;승무;패;승;승;승;패;무;승;승;승;승;무;무;59.71 %;23.43 %;16.86 %
2025;09;12;발렌시아;레가네스;승;승무;승;승무;승;승;승;무;승;무;승;패;승;승;패;패;44.35 %;38.78 %;16.87 %
2025;09;13;라이프치;장크트파;승;승패;무;승무;승;승;승;승;패;무;패;무;승;승;무;무;80.40 %;12.45 %;7.15 %
2025;09;14;세비야;바르셀로;패;무패;패;패무;무;패;패;패;패;패;무;승;패;패;패;무;5.70 %;13.58 %;80.72 %
