07;맥스 먼시;3루수;15;0.232;48;55;47;1;45
07;무키 베츠;우익수;19;0.289;75;130;75;16;61
07;미겔 로하스;유격수;6;0.283;36;87;41;8;23
07;크리스 테일러;유격수;4;0.202;23;43;28;5;28
07;알렌 트레이호;유격수;0;0.143;1;9;4;0;2
07;테오스카 에르난데스;좌익수;33;0.272;99;160;84;12;53
07;앤디 파헤스;중견수;13;0.248;46;100;65;1;29
07;제임스 아웃맨;중견수;4;0.147;11;20;12;2;16
07;케빈 키어마이어;중견수;1;0.203;8;12;7;1;2
07;오타니 쇼헤이;지명타자;54;0.310;130;197;134;59;81
07;윌 스미스;포수;20;0.248;75;118;77;1;51
07;오스틴 반스;포수;1;0.264;11;37;12;3;14
07;페두시아 헌터;포수;0;0.333;1;4;2;0;2
08;제이크 크로넨워스;2루수;17;0.241;83;139;72;5;61
08;김하성;2루수;11;0.233;47;94;60;22;58
08;루이스 아라에즈;2루수;4;0.314;46;200;83;9;24
08;매튜 배튼;2루수;0;0.333;0;1;0;0;0
08;타일러 웨이드;2루수;0;0.217;8;30;28;8;11
08;매니 마차도;3루수;29;0.275;105;163;77;11;45
08;페르난도 타티스 주니어;우익수;21;0.276;49;110;64;11;32
08;쥬릭슨 프로파;유격수;24;0.280;85;158;94;10;76
08;잰더 보가츠;유격수;11;0.264;44;113;50;13;28
08;도노반 솔라노;유격수;8;0.286;35;81;31;2;22
08;에가이 로사리오;유격수;3;0.245;6;13;5;0;2
08;닉 아메드;유격수;2;0.229;17;48;20;2;11
08;메이슨 맥코이;유격수;0;0.204;3;10;7;1;5
08;데이비드 페랄타;좌익수;8;0.267;28;63;35;2;22
08;잭슨 메릴;중견수;24;0.292;90;162;77;16;29
08;브랜든 로크리지;중견수;1;0.167;1;2;4;2;0
08;브라이스 존슨;중견수;0;0.206;4;13;9;1;7
08;카일 히가시오카;포수;17;0.220;45;54;29;2;15
08;루이스 캄푸사노;포수;8;0.227;40;63;37;0;20
08;엘리아스 디아즈;포수;6;0.265;39;86;27;0;20
08;브렛 설리반;포수;1;0.188;2;3;1;0;1
09;세스 브라운;1루수;14;0.231;44;86;32;4;25
09;테일러 네빈;1루수;7;0.204;20;50;22;1;25
09;라이언 노다;1루수;1;0.137;4;13;8;0;14
09;잭 겔로프;2루수;17;0.211;49;105;60;25;38
09;아브라함 토로;3루수;6;0.240;26;81;34;4;20
09;브렛 해리스;3루수;3;0.146;12;15;15;0;17
09;아르만도 알바레즈;3루수;0;0.243;2;9;7;1;2
09;트리스탄 그래이;3루수;0;0.143;0;3;0;0;3
09;CJ 알렉산더;3루수;0;0.125;0;1;0;0;0
09;로렌스 버틀러;우익수;22;0.262;57;108;63;18;35
09;다즈 카메론;우익수;5;0.200;15;34;22;5;13
09;막스 슈만;유격수;7;0.220;34;87;55;14;47
09;대렐 에르나이즈;유격수;1;0.192;12;23;8;1;11
09;닉 앨런;유격수;1;0.175;4;17;6;0;5
09;제이콥 윌슨;유격수;0;0.250;3;23;11;0;8
09;브렌드 루커;좌익수;39;0.293;112;160;82;11;59
09;미구엘 안두하;좌익수;4;0.285;30;86;31;3;13
09;J.J. 블레데이;중견수;20;0.243;60;139;74;2;67
09;에스테우리 루이스;중견수;2;0.200;8;11;10;5;4
09;시어 랭겔리어스;포수;29;0.224;80;108;58;4;41
09;타일러 소더스트롬;포수;9;0.233;26;44;18;0;20
09;카일 맥켄;포수;5;0.236;15;33;13;0;16
10;라이언 오헌;1루수;15;0.264;59;117;60;3;46
10;라이언 마운트캐슬;1루수;13;0.271;63;128;54;3;27
10;개럿 쿠퍼;1루수;0;0.171;5;12;3;0;3
10;잭슨 홀리데이;2루수;5;0.189;23;36;28;4;15
10;니코 구드럼;2루수;0;0.103;0;3;2;1;3
10;엠마누엘 리베라;3루수;4;0.313;14;20;9;0;6
10;J.D. 데이비스;3루수;4;0.218;6;31;13;0;12
10;코비 메이요;3루수;0;0.098;0;4;4;0;4
10;앤서니 산탄데르;우익수;44;0.235;102;140;91;2;58
10;거너 헨더슨;유격수;37;0.281;92;177;118;21;78
10;조던 웨스트버그;유격수;18;0.264;63;110;57;6;22
10;라몬 우리아스;유격수;11;0.254;37;69;39;1;23
10;호르헤 마테오;유격수;5;0.229;18;44;30;13;10
10;리반 소토;유격수;0;0.300;0;3;1;0;3
10;닉 메이튼;유격수;0;0.000;0;0;0;0;0
10;콜튼 카우저;좌익수;24;0.242;69;121;77;9;52
10;엘로이 히메네즈;좌익수;6;0.238;23;77;25;3;22
10;헤스턴 커스태드;좌익수;4;0.253;14;25;8;1;10
10;오스틴 슬래이터;좌익수;1;0.246;6;17;10;1;8
10;포레스트 월;좌익수;0;0.250;1;8;4;4;3
10;세드릭 멀린스;중견수;18;0.234;54;104;69;32;41
10;다니엘 존슨;중견수;0;0.000;0;0;1;0;0
10;애들리 러치맨;포수;19;0.250;79;143;68;1;58
10;제임스 맥캔;포수;8;0.234;31;50;27;1;13
10;데이비드;포수;0;0.000;0;0;0;0;0
11;앤드류 본;1루수;19;0.246;70;140;55;2;38
11;가빈 쉬츠;1루수;10;0.233;45;105;35;2;43
11;자레드 월시;1루수;1;0.226;7;12;9;0;7
11;대니 멘딕;2루수;3;0.197;8;26;13;6;6
11;브룩스 발드윈;2루수;2;0.211;8;24;9;4;6
11;니콜라스 로페즈;2루수;1;0.241;21;96;40;5;37
11;자크 레밀라드;2루수;0;0.242;1;8;3;1;5
11;브라이언 라모스;3루수;3;0.202;11;20;13;0;7
11;미구엘 바가스;3루수;2;0.104;7;14;11;2;17
11;요얀 몬카다;3루수;0;0.275;0;11;4;1;5
11;잭 델로치;우익수;1;0.209;5;14;10;0;8
11;오스카 콜라스;우익수;0;0.273;4;9;1;0;4
11;레닌 소사;유격수;8;0.254;35;89;28;3;12
11;브레이든 슈메이크;유격수;1;0.125;4;8;4;5;1
11;제이콥 아마야;유격수;0;0.176;3;12;4;1;4
11;앤드류 베닌텐디;좌익수;20;0.229;64;109;50;3;41
11;코리 절크스;좌익수;3;0.214;14;37;17;5;15
11;라파엘 오르테가;좌익수;0;0.071;1;1;4;2;2
11;루이스 로버트;중견수;14;0.224;35;88;47;23;28
11;도미닉 플레쳐;중견수;1;0.206;17;46;14;0;11
11;닉 센젤;중견수;0;0.100;0;3;0;0;1
11;코리 리;포수;12;0.210;37;79;36;6;17
11;마틴 말도나도;포수;4;0.119;11;16;9;0;8
11;처키 로빈슨;포수;0;0.129;0;9;2;0;5
12;피트 알론소;1루수;34;0.240;88;146;91;3;70
12;에디 알바레즈;2루수;0;0.000;0;0;2;0;1
12;마크 비엔토스;3루수;27;0.266;71;110;58;0;33
12;브렛 베이티;3루수;4;0.229;16;35;15;0;16
