13;마일스 매스트로보니;2루수;0;0.194;4;19;9;2;7
13;패트릭 위즈덤;3루수;8;0.171;23;27;16;5;10
13;아이작 파레데스;3루수;3;0.223;25;40;23;1;24
13;데이비드 보트;3루수;0;0.304;6;14;4;0;2
13;케빈 알칸타라;우익수;0;0.100;0;1;1;0;0
13;댄스비 스완슨;유격수;16;0.242;66;129;82;19;54
13;니코 호너;유격수;7;0.273;48;159;86;31;44
13;루이스 바스케스;유격수;0;0.083;1;1;2;0;0
13;스즈키 세이야;좌익수;21;0.283;73;145;74;16;63
13;마이크 터크먼;좌익수;7;0.248;29;74;50;6;47
13;알렉산더 카나리오;좌익수;1;0.280;2;7;4;1;2
13;이안 햅;중견수;25;0.243;86;138;89;13;80
13;코디 벨린저;중견수;18;0.266;78;137;72;9;45
13;피트 크로우-암스트롱;중견수;10;0.237;47;88;46;27;21
13;미구엘 아마야;포수;8;0.232;47;76;32;0;23
13;크리스티안 베탄코트;포수;5;0.209;22;29;18;3;5
13;얀 곰스;포수;2;0.154;7;14;7;0;2
14;맷 올슨;1루수;29;0.247;98;148;78;0;71
14;아지 알비스;2루수;10;0.251;53;100;52;8;27
14;휘트 메리필드;2루수;4;0.222;15;65;44;17;35
14;캐번 비지오;2루수;3;0.192;10;15;12;0;10
14;데이비드 플레처;2루수;0;0.250;2;2;0;0;0
14;조이 웬들;2루수;0;0.222;1;8;3;1;1
14;나초 알바레즈;2루수;0;0.100;0;3;1;0;0
14;오스틴 라일리;3루수;19;0.256;56;109;63;0;37
14;지오바니 어셸라;3루수;4;0.265;15;35;9;0;4
14;루크 윌리엄스;3루수;0;0.196;4;9;8;3;4
14;브라이언 앤더슨;3루수;0;0.000;0;0;0;0;0
14;호르헤 솔레어;우익수;21;0.241;64;119;84;1;68
14;로날드 아쿠나;우익수;4;0.250;15;48;38;16;27
14;해롤드 라미레스;우익수;1;0.243;16;18;7;1;2
14;올란도 아르시아;유격수;17;0.218;46;120;50;2;41
14;잭 쇼트;유격수;0;0.000;0;0;0;0;0
14;마르셀 오즈나;좌익수;39;0.302;104;183;96;1;74
14;아담 듀발;좌익수;11;0.182;30;55;29;0;21
14;엘리 화이트;좌익수;1;0.282;4;11;9;3;1
14;마이클 해리스;중견수;16;0.264;48;116;58;10;23
14;제러드 켈닉;중견수;15;0.231;45;95;49;7;32
14;라몬 로리아노;중견수;10;0.296;29;64;28;5;8
14;훌리오 파블로 마르티네즈;중견수;0;0.200;0;2;2;1;0
14;트래비스 다노;포수;15;0.238;48;73;40;1;24
14;션 머피;포수;10;0.193;25;45;19;0;27
14;채드윅 트롬프;포수;0;0.250;6;13;3;0;1
